%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1629387401020118122,126033,1629387401000000000,gpsRover,1,3,33.9111327993,-84.5300071808,300.985,0.315844,0.0,0.0,0.0,0.234256,0.0,0.0,0.0,1.817104,2
1629387401089038665,126034,1629387401049999952,gpsRover,1,3,33.9111327662,-84.5300072177,300.985,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401121188350,126035,1629387401099999905,gpsRover,1,3,33.9111327737,-84.5300071917,300.98,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401170160786,126036,1629387401150000095,gpsRover,1,3,33.911132745,-84.5300071872,300.994,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401220224788,126037,1629387401200000048,gpsRover,1,3,33.9111327622,-84.5300071648,300.985,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401270045353,126038,1629387401250000000,gpsRover,1,3,33.9111327927,-84.5300071548,300.986,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401320198393,126039,1629387401299999952,gpsRover,1,3,33.9111327783,-84.5300071653,300.984,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401369959480,126040,1629387401349999905,gpsRover,1,3,33.9111327528,-84.5300071808,300.995,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401420289783,126041,1629387401400000095,gpsRover,1,3,33.9111327433,-84.5300071645,300.992,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401469080806,126042,1629387401450000048,gpsRover,1,3,33.911132743,-84.530007152,300.986,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401522782246,126043,1629387401500000000,gpsRover,1,3,33.9111327512,-84.530007137,300.993,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401570050003,126044,1629387401549999952,gpsRover,1,3,33.9111327275,-84.530007139,300.99,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401618757519,126045,1629387401599999905,gpsRover,1,3,33.9111327208,-84.5300071445,300.997,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401669825278,126046,1629387401650000095,gpsRover,1,3,33.911132731,-84.5300071603,300.989,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401719799305,126047,1629387401700000048,gpsRover,1,3,33.9111327205,-84.530007175,301.002,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401769964906,126048,1629387401750000000,gpsRover,1,3,33.9111327012,-84.530007165,301.0,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401820026145,126049,1629387401799999952,gpsRover,1,3,33.9111326817,-84.5300071585,300.998,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401868652188,126050,1629387401849999905,gpsRover,1,3,33.9111326738,-84.5300071817,300.993,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401920799049,126051,1629387401900000095,gpsRover,1,3,33.9111326845,-84.530007178,300.998,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387401970152178,126052,1629387401950000048,gpsRover,1,3,33.9111326917,-84.5300071658,301.006,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387402020684293,126053,1629387402000000000,gpsRover,1,3,33.9111327033,-84.530007182,300.996,0.319225,0.0,0.0,0.0,0.237169,0.0,0.0,0.0,1.836025,2
1629387402089546209,126054,1629387402049999952,gpsRover,1,3,33.9111326963,-84.5300072015,301.002,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402121664077,126055,1629387402099999905,gpsRover,1,3,33.9111326925,-84.5300071975,301.001,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
1629387402170606514,126056,1629387402150000095,gpsRover,1,3,33.9111326912,-84.530007183,300.999,0.381924,0.0,0.0,0.0,0.285156,0.0,0.0,0.0,2.178576,2
